timestamp_utc,unix_time,slug,seconds_left,up_bid,up_ask,up_mid,down_bid,down_ask,down_mid,up_bid_depth,up_ask_depth,down_bid_depth,down_ask_depth,up_imbalance,down_imbalance,up_change_5s,up_change_15s,up_change_30s,pair_ask_cost,signal,score,reasons
2026-09-21 11:41:41,1789990900,btc-updown-5m-1789990800,200,0.69,0.7,0.695,0.3,0.31,0.305,3215.41,1587.0,576.0,2833.16,0.33908183599484426,-0.6620868483732063,-0.040000000000000036,0.1499999999999999,0.039999999999999925,1.01,WAIT,2,"UP5-,UP15+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:43,1789990902,btc-updown-5m-1789990800,198,0.7,0.71,0.705,0.29,0.3,0.295,4136.32,1440.0,1001.0,2621.75,0.48353035693790886,-0.44738113311710714,-0.020000000000000018,0.09999999999999998,0.07999999999999996,1.01,UP WATCH,5,"UP15+,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:44,1789990904,btc-updown-5m-1789990800,196,0.7,0.71,0.705,0.29,0.3,0.295,1264.32,2948.04,2953.04,503.37,-0.3997094265447398,0.708732470974219,-0.010000000000000009,0.06999999999999995,0.05999999999999994,1.01,WAIT,0,"UP15+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:41:46,1789990905,btc-updown-5m-1789990800,195,0.65,0.66,0.655,0.34,0.35,0.345,1108.45,3003.16,2409.84,1779.45,-0.46081948433825193,0.1504765724024835,-0.039999999999999925,-0.030000000000000027,0.010000000000000009,1.01,WAIT,-3,"UP5-,UP_BOOK_WEAK"
2026-09-21 11:41:48,1789990907,btc-updown-5m-1789990800,193,0.65,0.66,0.655,0.34,0.35,0.345,2839.72,1055.4199999999998,634.1,2837.72,0.45808366323161687,-0.6347160855113456,-0.04999999999999993,-0.05999999999999994,0.010000000000000009,1.01,WAIT,-2,"UP5-,UP15-,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:49,1789990909,btc-updown-5m-1789990800,191,0.66,0.67,0.665,0.32,0.33,0.325,4055.8,475.0,211.7,4727.66,0.7903240045908008,-0.9142803926014706,-0.039999999999999925,-0.06999999999999995,0.10999999999999999,1.0,WAIT,-1,"UP5-,UP15-,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:51,1789990910,btc-updown-5m-1789990800,190,0.66,0.67,0.665,0.33,0.34,0.335,4001.5499999999997,1107.9,565.8000000000001,4063.5499999999997,0.5663329712591374,-0.7555596358020025,0.010000000000000009,-0.06999999999999995,0.10999999999999999,1.01,WAIT,1,"UP15-,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:53,1789990912,btc-updown-5m-1789990800,188,0.66,0.67,0.665,0.33,0.34,0.335,4058.54,1139.0400000000002,456.94,3573.83,0.5617037159601199,-0.7732740890698303,0.010000000000000009,-0.05999999999999994,0.12,1.01,WAIT,1,"UP15-,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:41:54,1789990914,btc-updown-5m-1789990800,186,0.68,0.69,0.685,0.31,0.32,0.315,3613.09,1441.2,2253.3100000000004,1976.67,0.42971218509424675,0.06539983640584596,0.020000000000000018,-0.029999999999999916,0.14,1.01,WAIT,2,"UP30+,UP_BOOK"
2026-09-21 11:41:56,1789990915,btc-updown-5m-1789990800,185,0.7,0.71,0.705,0.29,0.3,0.295,1229.6599999999999,3044.19,2455.7400000000002,1300.91,-0.42456567263708367,0.30740952710526664,0.039999999999999925,0.010000000000000009,0.15999999999999992,1.01,WAIT,1,"UP5+,UP30+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:41:58,1789990917,btc-updown-5m-1789990800,183,0.7,0.71,0.705,0.29,0.3,0.295,1609.8600000000001,2401.2000000000003,2346.78,1142.47,-0.19728949454757597,0.3451486709178191,0.039999999999999925,0.0,0.09999999999999998,1.01,WAIT,2,"UP5+,UP30+,DOWN_BOOK"
2026-09-21 11:41:59,1789990919,btc-updown-5m-1789990800,181,0.7,0.71,0.705,0.3,0.31,0.305,732.01,2962.15,2254.4900000000002,1048.45,-0.6036933971457653,0.3651413589105464,0.019999999999999907,0.0,0.06999999999999995,1.02,WAIT,-2,"UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:42:01,1789990920,btc-updown-5m-1789990800,180,0.74,0.75,0.745,0.25,0.26,0.255,1395.9199999999998,2762.9700000000003,3102.9700000000003,1520.9199999999998,-0.32870549593761805,0.34214698014009853,0.040000000000000036,0.08999999999999997,0.05999999999999994,1.01,WAIT,2,"UP5+,UP15+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:42:03,1789990922,btc-updown-5m-1789990800,178,0.74,0.75,0.745,0.25,0.26,0.255,2248.5,2263.94,2183.94,2252.24,-0.003421652143851232,-0.015396129102065228,0.040000000000000036,0.08999999999999997,0.030000000000000027,1.01,UP WATCH,4,"UP5+,UP15+"
2026-09-21 11:42:04,1789990924,btc-updown-5m-1789990800,176,0.83,0.84,0.835,0.16,0.18,0.16999999999999998,1745.6299999999999,1665.55,2894.16,1645.41,0.023475747395329455,0.27508112001797524,0.13,0.16999999999999993,0.09999999999999998,1.02,UP WATCH,4,"UP5+,UP15+,UP30+,DOWN_BOOK"
2026-09-21 11:42:06,1789990925,btc-updown-5m-1789990800,175,0.82,0.84,0.83,0.16,0.17,0.165,2660.83,1062.83,1144.93,2958.21,0.4291476665431323,-0.44192496478306853,0.08499999999999996,0.16499999999999992,0.09499999999999997,1.01,UP WATCH,7,"UP5+,UP15+,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:08,1789990927,btc-updown-5m-1789990800,173,0.83,0.84,0.835,0.16,0.17,0.165,2805.3199999999997,2176.09,2640.59,1682.72,0.12631564155530253,0.22155940702841112,0.08999999999999997,0.16999999999999993,0.10999999999999999,1.01,UP WATCH,4,"UP5+,UP15+,UP30+,DOWN_BOOK"
2026-09-21 11:42:09,1789990929,btc-updown-5m-1789990800,171,0.83,0.84,0.835,0.16,0.17,0.165,2222.77,2609.91,2676.97,2055.27,-0.08010875952887421,0.13137541629334096,0.0,0.1499999999999999,0.12,1.01,WAIT,3,"UP15+,UP30+"
2026-09-21 11:42:11,1789990930,btc-updown-5m-1789990800,170,0.82,0.83,0.825,0.17,0.18,0.175,2849.37,2078.4500000000003,2108.4500000000003,2944.37,0.15644240252281935,-0.16543633060350452,-0.0050000000000000044,0.12,0.13,1.01,WAIT,3,"UP15+,UP30+"
2026-09-21 11:42:13,1789990932,btc-updown-5m-1789990800,168,0.82,0.83,0.825,0.17,0.18,0.175,1787.0400000000002,3002.1000000000004,3305.0699999999997,1421.3200000000002,-0.2537115223192473,0.3985600003385247,-0.010000000000000009,0.12,0.12,1.01,WAIT,1,"UP15+,UP30+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:42:15,1789990934,btc-updown-5m-1789990800,166,0.8,0.81,0.805,0.19,0.2,0.195,3127.14,2909.76,2529.49,3271.43,0.03600854743328524,-0.12790040200519917,-0.029999999999999916,0.10000000000000009,0.10000000000000009,1.01,WAIT,3,"UP15+,UP30+"
2026-09-21 11:42:16,1789990936,btc-updown-5m-1789990800,164,0.79,0.8,0.795,0.21,0.22,0.215,1078.34,3930.26,2859.12,1826.5700000000002,-0.5694046240466397,0.2203624226101171,-0.029999999999999916,0.050000000000000044,0.14,1.02,WAIT,1,"UP15+,UP30+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:42:18,1789990937,btc-updown-5m-1789990800,163,0.76,0.77,0.765,0.23,0.24,0.235,2186.2799999999997,2383.63,2429.2200000000003,2550.2799999999997,-0.04318465790354742,-0.02431167787930505,-0.05999999999999994,0.020000000000000018,0.10999999999999999,1.01,WAIT,-1,"UP5-,UP30+"
2026-09-21 11:42:20,1789990939,btc-updown-5m-1789990800,161,0.78,0.8,0.79,0.2,0.21,0.20500000000000002,3001.7599999999998,1810.02,2060.61,2282.07,0.24767133991994644,-0.05099615905385615,-0.015000000000000013,-0.04499999999999993,0.125,1.01,WAIT,2,"UP30+,UP_BOOK"
2026-09-21 11:42:21,1789990941,btc-updown-5m-1789990800,159,0.74,0.75,0.745,0.25,0.26,0.255,3435.29,1059.4899999999998,959.5899999999999,3727.4,0.5285686952420364,-0.5905303830390081,-0.050000000000000044,-0.08499999999999996,0.07999999999999996,1.01,WAIT,-1,"UP5-,UP15-,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:23,1789990942,btc-updown-5m-1789990800,158,0.74,0.75,0.745,0.25,0.26,0.255,3921.3900000000003,948.0799999999999,2390.2699999999995,1743.22,0.6106023858859384,0.15653842152757103,-0.020000000000000018,-0.08999999999999997,0.07999999999999996,1.01,WAIT,0,"UP15-,UP30+,UP_BOOK"
2026-09-21 11:42:25,1789990944,btc-updown-5m-1789990800,156,0.73,0.75,0.74,0.26,0.27,0.265,2429.94,2556.5699999999997,2244.2999999999997,2749.0499999999997,-0.025394514399850725,-0.10108444230827,-0.050000000000000044,-0.09499999999999997,0.05499999999999994,1.02,DOWN WATCH,-4,"UP5-,UP15-"
2026-09-21 11:42:26,1789990946,btc-updown-5m-1789990800,154,0.71,0.73,0.72,0.28,0.29,0.28500000000000003,871.02,1206.38,1886.87,1269.68,-0.16143255993068265,0.19552676181273854,-0.025000000000000022,-0.10499999999999998,0.015000000000000013,1.02,WAIT,-2,UP15-
2026-09-21 11:42:28,1789990947,btc-updown-5m-1789990800,153,0.7,0.71,0.705,0.26,0.27,0.265,2872.99,182.0,983.37,2544.6,0.8808506738156262,-0.44252927320810553,-0.040000000000000036,-0.12,0.0,0.98,WAIT,-2,"UP5-,UP15-,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:30,1789990949,btc-updown-5m-1789990800,151,0.74,0.75,0.745,0.25,0.26,0.255,3157.05,1521.8899999999999,2118.96,2381.2400000000002,0.3494723163793509,-0.05828185413981604,0.0050000000000000044,-0.06000000000000005,0.040000000000000036,1.01,WAIT,-1,"UP15-,UP_BOOK"
2026-09-21 11:42:31,1789990951,btc-updown-5m-1789990800,149,0.75,0.76,0.755,0.24,0.25,0.245,744.0,2507.27,3138.27,605.5,-0.542332688457126,0.6765292739671508,0.03500000000000003,-0.040000000000000036,0.010000000000000009,1.01,WAIT,0,"UP5+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:42:33,1789990952,btc-updown-5m-1789990800,148,0.76,0.77,0.765,0.2,0.23,0.21500000000000002,2886.79,1449.51,640.08,3434.35,0.33145308212070196,-0.6858063581899799,0.06000000000000005,0.0,0.020000000000000018,1.0,UP WATCH,4,"UP5+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:35,1789990954,btc-updown-5m-1789990800,146,0.79,0.8,0.795,0.2,0.21,0.20500000000000002,2121.89,1814.0,2121.21,1397.0,0.07822627156754886,0.20584615472072446,0.050000000000000044,0.0050000000000000044,-0.039999999999999925,1.01,WAIT,1,"UP5+,DOWN_BOOK"
2026-09-21 11:42:36,1789990956,btc-updown-5m-1789990800,144,0.78,0.79,0.785,0.21,0.22,0.215,2596.67,1595.43,1564.43,2587.63,0.23883972233486794,-0.24643189163933082,0.030000000000000027,0.040000000000000036,-0.04499999999999993,1.01,UP WATCH,4,"UP5+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:38,1789990957,btc-updown-5m-1789990800,143,0.78,0.79,0.785,0.21,0.22,0.215,1773.0,1879.13,1878.9,1663.0,-0.02905975417085375,0.06095598407634323,0.020000000000000018,0.040000000000000036,-0.04999999999999993,1.01,WAIT,0,
2026-09-21 11:42:40,1789990959,btc-updown-5m-1789990800,141,0.8,0.81,0.805,0.19,0.2,0.195,2121.8,2114.2,2703.0499999999997,1704.63,0.001794145420207829,0.2265182590387686,0.010000000000000009,0.06500000000000006,-0.029999999999999916,1.01,WAIT,1,"UP15+,DOWN_BOOK"
2026-09-21 11:42:41,1789990961,btc-updown-5m-1789990800,139,0.81,0.82,0.815,0.18,0.19,0.185,2740.9700000000003,1954.07,1607.3999999999999,2902.25,0.16760240594329343,-0.28712871287128716,0.029999999999999916,0.09499999999999997,-0.010000000000000009,1.01,WAIT,3,"UP15+,DOWN_BOOK_WEAK"
2026-09-21 11:42:43,1789990962,btc-updown-5m-1789990800,138,0.81,0.82,0.815,0.18,0.19,0.185,2128.43,1400.62,1395.62,2173.43,0.20623397231549567,-0.21793194267382077,0.029999999999999916,0.10999999999999999,-0.010000000000000009,1.01,UP WATCH,4,"UP15+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:45,1789990964,btc-updown-5m-1789990800,136,0.8,0.81,0.805,0.18,0.19,0.185,2774.94,1522.6499999999999,2185.74,2151.01,0.2913935484771698,0.008008301147172322,0.0,0.06000000000000005,0.0,1.0,WAIT,3,"UP15+,UP_BOOK"
2026-09-21 11:42:46,1789990966,btc-updown-5m-1789990800,134,0.81,0.82,0.815,0.18,0.19,0.185,3473.96,1573.07,1613.07,3423.96,0.3766353677311211,-0.3595154287347902,0.0,0.05999999999999994,0.019999999999999907,1.01,UP WATCH,4,"UP15+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:48,1789990967,btc-updown-5m-1789990800,133,0.81,0.82,0.815,0.17,0.18,0.175,2111.71,1544.07,1747.07,2865.23,0.15527192555350708,-0.2424300240660842,0.0,0.04999999999999993,0.04999999999999993,1.0,WAIT,1,DOWN_BOOK_WEAK
2026-09-21 11:42:50,1789990969,btc-updown-5m-1789990800,131,0.82,0.83,0.825,0.17,0.18,0.175,2136.35,2550.0499999999997,2727.72,1940.21,-0.08827671560259472,0.16870647160518681,0.019999999999999907,0.029999999999999916,0.03499999999999992,1.01,WAIT,0,
2026-09-21 11:42:51,1789990971,btc-updown-5m-1789990800,129,0.78,0.79,0.785,0.21,0.22,0.215,3350.59,1550.24,2000.91,3248.31,0.3673561417147708,-0.23763530581686418,-0.029999999999999916,0.0,0.040000000000000036,1.01,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:53,1789990972,btc-updown-5m-1789990800,128,0.78,0.79,0.785,0.21,0.22,0.215,3565.95,1422.13,1516.3200000000002,3605.95,0.42978861606068863,-0.40794999092199347,-0.029999999999999916,0.0,0.040000000000000036,1.01,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:42:55,1789990974,btc-updown-5m-1789990800,126,0.91,0.92,0.915,0.09,0.1,0.095,1321.8600000000001,1183.79,2326.2200000000003,2189.4300000000003,0.05510346616646385,0.03029242744676845,0.09000000000000008,0.10999999999999999,0.17500000000000004,1.02,UP WATCH,5,"UP5+,UP15+,UP30+"
2026-09-21 11:42:57,1789990976,btc-updown-5m-1789990800,124,0.9,0.91,0.905,0.09,0.1,0.095,3038.59,2087.77,2113.19,2993.28,0.18547663449309063,-0.17234802123580478,0.12,0.09000000000000008,0.18500000000000005,1.01,UP WATCH,5,"UP5+,UP15+,UP30+"
2026-09-21 11:42:58,1789990978,btc-updown-5m-1789990800,122,0.92,0.93,0.925,0.07,0.08,0.07500000000000001,2527.13,3254.8599999999997,2469.72,2556.8399999999997,-0.12586151134816898,-0.017331932773109224,0.14,0.1100000000000001,0.22000000000000008,1.01,UP WATCH,5,"UP5+,UP15+,UP30+"
2026-09-21 11:43:00,1789990979,btc-updown-5m-1789990800,121,0.86,0.87,0.865,0.13,0.14,0.135,2561.22,1825.17,1885.3700000000001,1441.0500000000002,0.16780313652000844,0.13357303046518476,-0.050000000000000044,0.05999999999999994,0.12,1.01,WAIT,1,"UP5-,UP15+,UP30+"
2026-09-21 11:43:02,1789990981,btc-updown-5m-1789990800,119,0.86,0.87,0.865,0.18,0.19,0.185,1271.69,3225.61,247.6,1428.01,-0.4344651235185556,-0.7044658363222946,-0.040000000000000036,0.050000000000000044,0.10999999999999999,1.06,WAIT,1,"UP5-,UP15+,UP30+,UP_BOOK_WEAK,DOWN_BOOK_WEAK"
2026-09-21 11:43:04,1789990983,btc-updown-5m-1789990800,117,0.78,0.79,0.785,0.22,0.23,0.225,1295.33,2815.9700000000003,3291.8300000000004,1332.39,-0.3698684114513658,0.4237341648969989,-0.14,-0.029999999999999916,0.020000000000000018,1.02,DOWN WATCH,-4,"UP5-,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:43:05,1789990985,btc-updown-5m-1789990800,115,0.74,0.75,0.745,0.27,0.28,0.275,243.29,3095.87,742.95,687.04,-0.8542807173061489,0.039098175511716925,-0.12,-0.07999999999999996,-0.050000000000000044,1.03,DOWN WATCH,-5,"UP5-,UP15-,UP_BOOK_WEAK"
2026-09-21 11:43:07,1789990986,btc-updown-5m-1789990800,114,0.77,0.78,0.775,0.22,0.23,0.225,2060.2599999999998,1596.12,1531.46,2182.05,0.12693976009058136,-0.17519543504662707,-0.08999999999999997,-0.010000000000000009,-0.010000000000000009,1.01,WAIT,-2,UP5-
2026-09-21 11:43:08,1789990988,btc-updown-5m-1789990800,112,0.76,0.77,0.765,0.22,0.23,0.225,2023.35,489.4,249.76000000000002,2624.2700000000004,0.6104666202367923,-0.8261952728398798,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,1.0,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:10,1789990989,btc-updown-5m-1789990800,111,0.71,0.72,0.715,0.3,0.31,0.305,1150.06,1938.3799999999999,1316.31,631.78,-0.2552486044734559,0.3513852029423692,-0.07000000000000006,-0.20000000000000007,-0.09000000000000008,1.03,DOWN WATCH,-7,"UP5-,UP15-,UP30-,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:43:12,1789990991,btc-updown-5m-1789990800,109,0.73,0.74,0.735,0.26,0.27,0.265,2434.75,1210.29,1127.68,2409.75,0.3359249829905845,-0.36242978659648384,-0.040000000000000036,-0.17000000000000004,-0.07999999999999996,1.01,WAIT,-3,"UP5-,UP15-,UP30-,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:14,1789990993,btc-updown-5m-1789990800,107,0.74,0.75,0.745,0.25,0.26,0.255,2373.63,1105.46,2897.5699999999997,245.0,0.3645119844557054,0.8440766633678805,-0.020000000000000018,-0.18000000000000005,-0.06999999999999995,1.01,WAIT,-2,"UP15-,UP_BOOK,DOWN_BOOK"
2026-09-21 11:43:15,1789990995,btc-updown-5m-1789990800,105,0.65,0.66,0.655,0.36,0.37,0.365,1577.75,1542.47,2606.0699999999997,1197.12,0.011306895026632728,0.37046531990250287,-0.05999999999999994,-0.20999999999999996,-0.15000000000000002,1.03,DOWN WATCH,-6,"UP5-,UP15-,UP30-,DOWN_BOOK"
2026-09-21 11:43:24,1789990996,btc-updown-5m-1789990800,104,0.65,0.66,0.655,0.38,0.39,0.385,1814.24,724.44,1833.29,1469.07,0.4292782075724392,0.11029082232100682,-0.07999999999999996,-0.20999999999999996,-0.15999999999999992,1.05,DOWN WATCH,-4,"UP5-,UP15-,UP30-,UP_BOOK"
2026-09-21 11:43:26,1789991005,btc-updown-5m-1789990800,95,0.59,0.6,0.595,0.4,0.41,0.405,1490.2600000000002,1543.74,1537.3400000000001,1143.05,-0.01762689518787073,0.14710172773365077,-0.06000000000000005,-0.12,-0.32000000000000006,1.01,DOWN WATCH,-5,"UP5-,UP15-,UP30-"
2026-09-21 11:43:28,1789991007,btc-updown-5m-1789990800,93,0.56,0.57,0.565,0.43,0.44,0.435,967.58,921.55,761.14,916.42,0.024365713317770658,-0.09256300817854501,-0.09000000000000008,-0.17000000000000004,-0.3400000000000001,1.01,DOWN WATCH,-5,"UP5-,UP15-,UP30-"
2026-09-21 11:43:29,1789991009,btc-updown-5m-1789990800,91,0.59,0.6,0.595,0.4,0.41,0.405,1163.08,509.01,515.01,1258.8200000000002,0.3911691356326513,-0.4193242869948079,-0.06000000000000005,-0.15000000000000002,-0.27,1.01,WAIT,-3,"UP5-,UP15-,UP30-,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:31,1789991010,btc-updown-5m-1789990800,90,0.6,0.61,0.605,0.39,0.4,0.395,1554.05,884.72,1097.1,1094.85,0.27445392554443426,0.0010264832683227264,0.010000000000000009,-0.050000000000000044,-0.26,1.01,WAIT,-2,"UP15-,UP30-,UP_BOOK"
2026-09-21 11:43:33,1789991012,btc-updown-5m-1789990800,88,0.58,0.59,0.585,0.41,0.42,0.415,920.33,1311.69,1030.61,968.1400000000001,-0.17533893065474324,0.03125453408380228,0.020000000000000018,-0.07000000000000006,-0.28,1.01,WAIT,-3,"UP15-,UP30-"
2026-09-21 11:43:34,1789991014,btc-updown-5m-1789990800,86,0.58,0.59,0.585,0.41,0.42,0.415,1929.68,378.01,403.01,1745.76,0.6723910057243391,-0.624892380291981,-0.010000000000000009,-0.07000000000000006,-0.20000000000000007,1.01,WAIT,-1,"UP15-,UP30-,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:36,1789991015,btc-updown-5m-1789990800,85,0.65,0.66,0.655,0.34,0.35,0.345,663.81,1525.45,799.76,984.92,-0.39357591149520843,-0.10374969182150301,0.050000000000000044,0.0,-0.08999999999999997,1.01,WAIT,0,"UP5+,UP30-,UP_BOOK_WEAK"
2026-09-21 11:43:43,1789991017,btc-updown-5m-1789990800,83,0.65,0.66,0.655,0.33,0.34,0.335,1463.3,1263.3,696.9300000000001,1182.4299999999998,0.07335142668524904,-0.2583326238719563,0.07000000000000006,0.0,-0.12,1.0,WAIT,2,"UP5+,UP30-,DOWN_BOOK_WEAK"
2026-09-21 11:43:45,1789991024,btc-updown-5m-1789990800,76,0.69,0.7,0.695,0.3,0.31,0.305,1987.1399999999999,894.0,1633.85,1514.06,0.37941231595826647,0.038053819836018174,0.039999999999999925,0.09999999999999998,-0.050000000000000044,1.01,UP WATCH,5,"UP5+,UP15+,UP_BOOK"
2026-09-21 11:43:46,1789991026,btc-updown-5m-1789990800,74,0.7,0.71,0.705,0.29,0.3,0.295,839.98,2607.07,2607.98,475.98,-0.5126383429309119,0.6913189535532238,0.04999999999999993,0.09999999999999998,0.04999999999999993,1.01,WAIT,2,"UP5+,UP15+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:43:48,1789991027,btc-updown-5m-1789990800,73,0.69,0.7,0.695,0.31,0.32,0.315,922.26,2232.44,2218.36,894.23,-0.4153104891114845,0.42541099213195444,0.039999999999999925,0.10999999999999999,0.039999999999999925,1.02,WAIT,2,"UP5+,UP15+,UP_BOOK_WEAK,DOWN_BOOK"
2026-09-21 11:43:50,1789991029,btc-updown-5m-1789990800,71,0.69,0.7,0.695,0.29,0.3,0.295,1547.3400000000001,1242.0,1838.95,1039.32,0.10946675557658805,0.2778161881963819,0.0,0.10999999999999999,0.039999999999999925,1.0,WAIT,1,"UP15+,DOWN_BOOK"
2026-09-21 11:43:51,1789991031,btc-updown-5m-1789990800,69,0.69,0.7,0.695,0.3,0.31,0.305,2149.1099999999997,1311.57,829.0,2222.7799999999997,0.24201601997295327,-0.45671050993190854,-0.010000000000000009,0.039999999999999925,0.039999999999999925,1.01,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:53,1789991033,btc-updown-5m-1789990800,67,0.79,0.8,0.795,0.2,0.21,0.20500000000000002,1577.33,1003.28,798.1700000000001,1338.42,0.22244740584590467,-0.25285618672744886,0.10000000000000009,0.14,0.14,1.01,UP WATCH,7,"UP5+,UP15+,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:43:55,1789991034,btc-updown-5m-1789990800,66,0.8,0.81,0.805,0.19,0.2,0.195,1013.73,1904.1799999999998,1879.27,1671.23,-0.30516705450133824,0.05859456414589494,0.1100000000000001,0.15000000000000002,0.15000000000000002,1.01,UP WATCH,4,"UP5+,UP15+,UP30+,UP_BOOK_WEAK"
2026-09-21 11:43:57,1789991036,btc-updown-5m-1789990800,64,0.82,0.83,0.825,0.17,0.18,0.175,2123.48,914.79,719.79,2393.48,0.39782178674048063,-0.537598730595162,0.13,0.16999999999999993,0.22999999999999998,1.01,UP WATCH,7,"UP5+,UP15+,UP30+,UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:00,1789991038,btc-updown-5m-1789990800,62,0.83,0.84,0.835,0.16,0.17,0.165,1947.48,1136.35,1510.13,1907.48,0.2630268205445826,-0.11626546036557708,0.039999999999999925,0.17999999999999994,0.27,1.01,UP WATCH,6,"UP5+,UP15+,UP30+,UP_BOOK"
2026-09-21 11:44:01,1789991041,btc-updown-5m-1789990800,59,0.97,0.98,0.975,,0.01,,696.19,3278.42,0,3768.66,-0.6496813523842591,-1.0,0.15000000000000002,0.27,0.37,0.99,UP WATCH,5,"UP5+,UP15+,UP30+,UP_BOOK_WEAK,DOWN_BOOK_WEAK"
2026-09-21 11:44:03,1789991042,btc-updown-5m-1789990800,58,0.99,,,,0.01,,6023.09,0,0,5840.360000000001,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:05,1789991044,btc-updown-5m-1789990800,56,0.99,,,,0.01,,5660.52,0,0,5478.02,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:06,1789991046,btc-updown-5m-1789990800,54,0.99,,,,0.01,,11025.619999999999,0,0,10842.66,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:08,1789991047,btc-updown-5m-1789990800,53,0.99,,,,0.01,,12275.09,0,0,12300.09,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:10,1789991049,btc-updown-5m-1789990800,51,0.99,,,,0.01,,11786.05,0,0,11766.05,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:11,1789991051,btc-updown-5m-1789990800,49,0.99,,,,0.01,,11379.83,0,0,11359.83,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:13,1789991052,btc-updown-5m-1789990800,48,0.99,,,,0.01,,15505.529999999999,0,0,15563.029999999999,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:15,1789991054,btc-updown-5m-1789990800,46,0.99,,,,0.01,,15762.900000000001,0,0,20582.9,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:16,1789991056,btc-updown-5m-1789990800,44,0.99,,,,0.01,,23936.78,0,0,23936.78,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:18,1789991057,btc-updown-5m-1789990800,43,0.99,,,,0.01,,25021.66,0,0,25021.66,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:25,1789991059,btc-updown-5m-1789990800,41,0.99,,,,0.01,,25015.059999999998,0,0,25473.7,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:27,1789991066,btc-updown-5m-1789990800,34,0.99,,,,0.01,,26617.920000000002,0,0,26650.420000000002,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
2026-09-21 11:44:29,1789991069,btc-updown-5m-1789990800,31,0.99,,,,0.01,,30289.920000000002,0,0,34560.94,1.0,-1.0,,,,,WAIT,2,"UP_BOOK,DOWN_BOOK_WEAK"
